ID	Cat	Site_ID	AKB	E_coord	N_coord	CK	StoneWalls	Pithoi	Мillstones	Area_daa	SiteOffsite	Type	Relative	Absolute	Кат	Полеви	АКБ	X	Y	СК	Зидове	Питоси	Хромели	дка	Вид	Абсолютна	Област	Община	Землище	Топоним	Експедиция	Година_на_регистрация	Начин_на_добиване_на_данните	Начин_на_локализация_и_достоверност_на_координатите	Релативна	Пра.	Палео.	Нео.	РНео.	СНео.	КНео.	Х	РХ	КХ	БЕ	РБЕ	РБЕ1	РБЕ2	РБЕ3	СБЕ	КБЕ	ЖЕ	РЖЕ	РЖЕ1	РЖЕ2	КЖЕ	КЖЕ1	КЖЕ2	А	К	Ел.	РЕл.	КЕл.	РЕ	КА	КРЕ	РВ	Ср.	РСр.	ЗСр.	КСр.	ПБЦ	ВБЦ	Възраждане	Неопр.	Н.в.	Хипсометрия	Експозиция_код	Експозиция	Наклон	СР2201	СР2202	СР2203	СР2204	СР2205	СР2206	СР2207	СР2208	СР2209	СР2210	СР2211	СР2212	СР2022	Форми_релеф_код	Форми_релефа	Параметри_релеф_код	Параметри_релеф	Почви_код	Почви	Възраст_скали_код	Възраст_скали	Литология_скали_код	Литология_скали	Разстояние_Тунджа_3D	Разстояние_Тунджа_2D	Разстояние_Севтополис_3D	Разстояние_Севтополис_2D	Разстояние_извори_3D	Разстояние_извори_2D	Разстояние_реки_3D	Разстояние_реки_2D	PREHIST	PALEO	NEO	EarlyNEO	MidNEO	LateNEO	CHALCO	EarlyCHALCO	LateCHALCO	BA	EBA	EBA1	EBA2	EBA3	MBA	LBA	IA	EIA	EIA1	EIA2	LIA	LIA1	LIA2	ANTIQ	CLASSICAL	HELLEN	EarlyHELLEN	LateHELLEN	RP	LA	LRP	EByz	MA	EMA	HMA	LMA	1BK	2BK	Renaissance	UNIDENT.	Elevation	Aspect	Slope	ASR2201	ASR2202	ASR2203	ASR2204	ASR2205	ASR2206	ASR2207	ASR2208	ASR2209	ASR2210	ASR2211	ASR2212	ASR2022	Geomorphon	Paramscale	Soils	GeoSeries	GeoLitho	TonsBank3D	TonsBanks2D	Seuto3D	Seuto2D	Spring3D	Spring2D	Rivers3D	Rivers2D
55	1612	1097	10002045	25,325888330	42,526835000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1612	1097	10002045	25,325888330	42,526835000	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Средногорово		Казанлък 2013	2013	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	Хълмист	3	СИ	4	25163	42887	87549	128957	169361	177742	176433	146138	100693	55495	28291	19567	1158277	8	Основа на склон	3	Хлътнал	7	Ненаситени регосоли	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	7924	7838	9976	9939	704	686	53	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	3	4	25163	42887	87549	128957	169361	177742	176433	146138	100693	55495	28291	19567	1158277	8	3	7	12	3	7924	7838	9976	9939	704	686	53	50
949	748	3702	5510173	25,270674540	42,583336250	NA	NA	NA	NA	NA	Site	Mound	Неопр.		748	3702	5510173	25,270674540	42,583336250	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Горно Черковище		Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	Хълмист	5	ЮИ	1	28729	47521	93864	134632	173662	181002	180299	151570	107058	60899	32083	22584	1213903	3	Било	5	Изпъкнал	9	Псевдоподзолисти	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	3711	3697	4595	4531	673	653	464	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	5	1	28729	47521	93864	134632	173662	181002	180299	151570	107058	60899	32083	22584	1213903	3	5	9	12	3	3711	3697	4595	4531	673	653	464	457
738	496	3339	10001416	25,221753330	42,656893330	NA	NA	NA	NA	NA	Site	Mound	Неопр.		496	3339	10001416	25,221753330	42,656893330	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	Хълмист	5	ЮИ	1	28318	46989	93140	133982	173169	180624	179853	150948	106329	60279	31647	22236	1207514	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4702	4699	8101	8080	346	342	1142	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	457	5	1	28318	46989	93140	133982	173169	180624	179853	150948	106329	60279	31647	22236	1207514	1	1	3	15	1	4702	4699	8101	8080	346	342	1142	1139
109	1070			25,811248000	42,671401000	NA	y	NA	NA	NA		Monastery	ЗСр.		1070			25,811248000	42,671401000	нд	да	нд	нд	нд	Манастир		Стара Загора	Гурково	Конаре	Черковището			Литературни данни	Име на местността и описание в посочената публикация	ЗСр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	458	Хълмист	6	Ю	10	34191	54412	102641	141465	177366	182797	183127	157644	115642	68820	37860	27241	1283205	5	Седловина	5	Изпъкнал	9	Псевдоподзолисти	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	3479	3421	42613	41793	403	328	562	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	458	6	10	34191	54412	102641	141465	177366	182797	183127	157644	115642	68820	37860	27241	1283205	5	5	9	15	1	3479	3421	42613	41793	403	328	562	498
750	508	3353	10001416	25,225933720	42,660008590	NA	NA	NA	NA	NA	Site	Mound	Неопр.		508	3353	10001416	25,225933720	42,660008590	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	5	ЮИ	2	28476	47190	93404	134202	173310	180712	179971	151150	106591	60512	31814	22370	1209703	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4801	4798	8023	8002	821	817	1094	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	5	2	28476	47190	93404	134202	173310	180712	179971	151150	106591	60512	31814	22370	1209703	1	1	3	15	1	4801	4798	8023	8002	821	817	1094	1092
737	495	3338	10001416	25,221221670	42,656568330	NA	NA	NA	NA	NA	Site	Mound	Неопр.		495	3338	10001416	25,221221670	42,656568330	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	5	ЮИ	1	28735	47526	93860	134609	173615	180942	180244	151538	107049	60903	32089	22589	1213699	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4699	4696	8116	8096	292	287	1142	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	5	1	28735	47526	93860	134609	173615	180942	180244	151538	107049	60903	32089	22589	1213699	1	1	3	15	1	4699	4696	8116	8096	292	287	1142	1139
774	516	3424	10001416	25,221108330	42,656728340	NA	NA	NA	NA	NA	Site	Mound	Неопр.		516	3424	10001416	25,221108330	42,656728340	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	5	ЮИ	1	28862	47689	94078	134798	173747	181035	180359	151715	107268	61092	32223	22696	1215564	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4719	4716	8132	8114	291	286	1162	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	5	1	28862	47689	94078	134798	173747	181035	180359	151715	107268	61092	32223	22696	1215564	1	1	3	15	1	4719	4716	8132	8114	291	286	1162	1159
824	566	3529	10001416	25,221691670	42,657415000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		566	3529	10001416	25,221691670	42,657415000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	4	И	1	28143	46762	92834	133715	172978	180487	179685	150696	106023	60015	31460	22087	1204885	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4752	4749	8138	8117	370	366	1191	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	4	1	28143	46762	92834	133715	172978	180487	179685	150696	106023	60015	31460	22087	1204885	1	1	3	15	1	4752	4749	8138	8117	370	366	1191	1188
214	850	3050	5510134	25,264661170	42,617676890	NA	NA	NA	NA	NA	Site	Mound	Неопр.		850	3050	5510134	25,264661170	42,617676890	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Долно Сахране		Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	2	С	4	26408	44519	89814	131066	171070	179114	178007	148192	102994	57405	29617	20617	1178823	3	Било	5	Изпъкнал	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	617	554	3227	3199	1347	1330	617	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	2	4	26408	44519	89814	131066	171070	179114	178007	148192	102994	57405	29617	20617	1178823	3	5	3	15	1	617	554	3227	3199	1347	1330	617	554
227	2090			25,273510000	42,678956000	NA	NA	NA	NA	NA		Mound	Неопр.		2090			25,273510000	42,678956000	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Ясеново	Злар кър			Топография	Топографска карта М 1:5000	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	6	Ю	1	28935	47780	94186	134867	173755	181018	180355	151768	107370	61195	32300	22759	1216288	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	5957	5955	7255	7253	739	735	251	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	6	1	28935	47780	94186	134867	173755	181018	180355	151768	107370	61195	32300	22759	1216288	1	1	3	15	1	5957	5955	7255	7253	739	735	251	247
743	501	3344	10001416	25,220975000	42,656930000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		501	3344	10001416	25,220975000	42,656930000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	5	ЮИ	1	28651	47417	93715	134486	173531	180885	180172	151423	106905	60777	31999	22518	1212480	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4743	4741	8157	8135	291	287	1185	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	5	1	28651	47417	93715	134486	173531	180885	180172	151423	106905	60777	31999	22518	1212480	1	1	3	15	1	4743	4741	8157	8135	291	287	1185	1183
948	747	3701	5510174	25,269884010	42,583279290	NA	NA	NA	NA	NA	Site	Mound	Неопр.		747	3701	5510174	25,269884010	42,583279290	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Горно Черковище		Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	5	ЮИ	2	29001	47869	94324	135023	173924	181179	180524	151933	107516	61302	32371	22814	1217781	4	Горен склон	5	Изпъкнал	9	Псевдоподзолисти	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	3676	3662	4641	4577	633	610	435	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	5	2	29001	47869	94324	135023	173924	181179	180524	151933	107516	61302	32371	22814	1217781	4	5	9	12	3	3676	3662	4641	4577	633	610	435	425
269	315	3119	10000479	25,235064880	42,671858150	NA	NA	NA	NA	NA	Site	Mound	Неопр.		315	3119	10000479	25,235064880	42,671858150	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Голямо Дряново		Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	6	Ю	1	28642	47404	93688	134444	173467	180817	180108	151373	106874	60760	31990	22511	1212077	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	5694	5692	8323	8315	964	963	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	6	1	28642	47404	93688	134444	173467	180817	180108	151373	106874	60760	31990	22511	1212077	1	1	3	15	1	5694	5692	8323	8315	964	963	19	19
616	326	1066	10000725	25,245260000	42,673921670	NA	NA	NA	NA	NA	Site	Mound	Неопр.		326	1066	10000725	25,245260000	42,673921670	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Голямо Дряново		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	Хълмист	6	Ю	1	28809	47619	93976	134695	173647	180949	180266	151610	107163	61010	32167	22652	1214562	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	5699	5697	7943	7934	655	651	137	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	458	6	1	28809	47619	93976	134695	173647	180949	180266	151610	107163	61010	32167	22652	1214562	1	1	3	15	1	5699	5697	7943	7934	655	651	137	137
268	314	3118	10000478	25,234670740	42,672052510	NA	NA	NA	NA	NA	Site	Mound	КЖЕ		314	3118	10000478	25,234670740	42,672052510	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Голямо Дряново		Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	КЖЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	Хълмист	5	ЮИ	1	29024	47895	94343	135008	173860	181093	180450	151903	107528	61330	32396	22835	1217665	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	5725	5723	8361	8353	995	993	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	5	1	29024	47895	94343	135008	173860	181093	180450	151903	107528	61330	32396	22835	1217665	1	1	3	15	1	5725	5723	8361	8353	995	993	54	54
798	540	3455	10001416	25,224071670	42,659555000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		540	3455	10001416	25,224071670	42,659555000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	Хълмист	6	Ю	1	28890	47727	94129	134845	173785	181065	180393	151761	107319	61136	32254	22721	1216026	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4838	4835	8114	8094	670	666	1234	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	6	1	28890	47727	94129	134845	173785	181065	180393	151761	107319	61136	32254	22721	1216026	1	1	3	15	1	4838	4835	8114	8094	670	666	1234	1231
53	1610	1095		25,353110000	42,545120000	NA	NA	NA	NA	NA	Offsite	Offsite	РЖЕ		1610	1095		25,353110000	42,545120000	нд	нд	нд	нд	нд	Единична следа от човешка дейност		Стара Загора	Казанлък	Средногорово		Казанлък 2013		Теренни издирвания	Посетен на терен и точно поставени координати	РЖЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	Хълмист	2	С	6	23779	41078	85059	126686	167603	176387	174845	143954	98175	53379	26818	18397	1136159	5	Седловина	1	Равен	3	Делувиални	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	4965	4862	8721	8695	454	433	338	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	2	6	23779	41078	85059	126686	167603	176387	174845	143954	98175	53379	26818	18397	1136159	5	1	3	12	3	4965	4862	8721	8695	454	433	338	326
263	1773			25,113269000	42,609201000	NA	NA	NA	NA	NA		Mound	РЕл. (?); КЕл. (?)		1773			25,113269000	42,609201000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Търничени	Киризлика			Литературни данни	Описание в посочените публикации и топографска карта М 1:50 000 и М 1:5000	РЕл. (?); КЕл. (?)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	459	Хълмист	5	ЮИ	3	28952	47795	94188	134839	173697	180944	180288	151729	107364	61209	32318	22775	1216098	4	Горен склон	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	1295	1292	15650	15637	858	853	463	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	459	5	3	28952	47795	94188	134839	173697	180944	180288	151729	107364	61209	32318	22775	1216098	4	1	3	15	1	1295	1292	15650	15637	858	853	463	455
756	512	3368	10001416	25,220361670	42,656916670	NA	NA	NA	NA	NA	Site	Mound	Неопр.		512	3368	10001416	25,220361670	42,656916670	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	Хълмист	5	ЮИ	2	29074	47961	94440	135110	173965	181188	180549	152008	107629	61408	32449	22877	1218657	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4772	4770	8200	8177	249	245	1218	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	5	2	29074	47961	94440	135110	173965	181188	180549	152008	107629	61408	32449	22877	1218657	1	1	3	15	1	4772	4770	8200	8177	249	245	1218	1215
742	500	3343	10001416	25,220760000	42,657141670	NA	NA	NA	NA	NA	Site	Mound	Неопр.		500	3343	10001416	25,220760000	42,657141670	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Горно Сахране		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	Хълмист	5	ЮИ	1	28677	47452	93762	134528	173564	180912	180203	151464	106952	60817	32028	22540	1212901	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4773	4770	8185	8163	290	286	1215	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	5	1	28677	47452	93762	134528	173564	180912	180203	151464	106952	60817	32028	22540	1212901	1	1	3	15	1	4773	4770	8185	8163	290	286	1215	1212
211	193	3047	5510126	25,252590000	42,608208330	NA	NA	NA	NA	NA	Site	Mound	Неопр.		193	3047	5510126	25,252590000	42,608208330	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Виден		Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	Хълмист	7	ЮЗ	9	31937	51533	98882	138380	175406	181577	181495	154808	111925	65495	35470	25324	1252233	5	Седловина	5	Изпъкнал	12	Сиви горски	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	852	779	4315	4284	406	378	581	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	459	7	9	31937	51533	98882	138380	175406	181577	181495	154808	111925	65495	35470	25324	1252233	5	5	12	15	1	852	779	4315	4284	406	378	581	543
